transaction_id,customer_id,purchase_date,product_category,product_model,brand,brand_origin,brand_tier,product_status,price_tzs,quantity,total_amount_tzs,quality_score,price_factor,quality_factor,brand_preference,cultural_compatibility,social_influence,status_factor,origin_factor,utility_score,purchase_channel,payment_method,age,gender,region,religion,ethnic_group,education,income_bracket,mobile_money,tech_savvy_score,brand_loyalty,price_sensitivity,quality_sensitivity,cultural_preference_strength,price_per_unit,is_weekend_purchase,purchase_month,purchase_year,customer_satisfaction,is_repeat_customer
TRX_005642,CUST_02031,2025-02-27,Mobile Phone,Samsung Galaxy A13,Samsung,South Korea,Premium,New,1319470,1,1319470,8.2,0.384,0.599,0.86,1.0,0.861,1.0,1.0,0.6,Mobile,Cash,31,Female,Morogoro,Christian,Others,Primary,"500,001-1,000,000",M-Pesa,2,0.32,0.56,0.73,0.3,1319470,0,2,2025,0.63,0
TRX_005643,CUST_01409,2025-02-28,Mobile Phone,Nokia C2,Nokia,Finland,Mid-Range,New,560948,1,560948,6.6,0.0,0.363,0.555,0.9,0.761,1.0,1.0,0.402,Physical Store,Cash,16,Female,Mbeya,Muslim,Nyamwezi,Secondary,"<200,000",None,4,0.11,0.83,0.55,0.5,560948,0,2,2025,0.68,1
TRX_005644,CUST_02154,2025-01-26,Mobile Phone,Samsung Galaxy A23,Samsung,South Korea,Premium,New,2166296,1,2166296,9.8,0.0,0.441,0.815,1.0,0.834,1.0,1.0,0.414,Physical Store,Cash,15,Female,Morogoro,Christian,Others,Primary,"<200,000",None,4,0.23,1.0,0.45,0.0,2166296,1,1,2025,0.55,1
TRX_005645,CUST_04062,2025-02-09,Mobile Phone,Itel A25,Itel,China,Budget,New,233955,1,233955,6.6,0.0,0.548,0.685,1.0,0.557,1.0,1.0,0.398,Mobile,Cash,29,Female,Dar es Salaam,Christian,Others,No formal,"<200,000",Tigo Pesa,3,0.37,0.71,0.83,0.3,233955,1,2,2025,0.75,1
TRX_005646,CUST_03767,2025-02-03,Mobile Phone,Oppo A53,Oppo,China,Mid-Range,New,328628,1,328628,6.1,0.359,0.451,0.715,1.0,0.518,1.0,1.0,0.469,Physical Store,Cash,36,Male,Dar es Salaam,Christian,Nyamwezi,Primary,"<200,000",Tigo Pesa,3,0.43,0.78,0.74,0.7,328628,0,2,2025,0.7,1
TRX_005647,CUST_02689,2025-01-22,Mobile Phone,Vivo Y12,Vivo,China,Mid-Range,New,394650,1,394650,7.7,0.299,0.57,0.845,1.0,0.585,1.0,1.0,0.54,Physical Store,Mobile Money,34,Male,Tanga,Other,Nyamwezi,Primary,"200,000-500,000",M-Pesa,4,0.69,0.71,0.74,0.5,394650,0,1,2025,0.78,1
TRX_005648,CUST_01813,2025-01-29,Mobile Phone,Tecno Pop 5,Tecno,China,Mid-Range,New,408567,1,408567,7.6,0.0,0.654,0.645,0.9,0.983,1.0,1.0,0.319,Physical Store,Mobile Money,37,Female,Dodoma,Muslim,Others,No formal,"200,000-500,000",Airtel Money,1,0.09,0.99,0.86,0.3,408567,0,1,2025,0.77,0
TRX_005649,CUST_03120,2025-02-28,Mobile Phone,Itel A25,Itel,China,Budget,Used,195303,3,585909,5.3,0.01,0.424,0.755,0.9,0.675,0.6,0.8,0.603,Physical Store,Mobile Money,33,Male,Arusha,Muslim,Haya,Secondary,"500,001-1,000,000",Tigo Pesa,4,0.51,0.76,0.8,1.0,195303,0,2,2025,0.68,1
TRX_005650,CUST_03639,2025-02-23,Mobile Phone,Samsung Galaxy S22,Samsung,South Korea,Premium,New,1722475,1,1722475,9.6,0.0,0.576,0.755,1.0,1.176,1.0,0.8,0.501,Physical Store,Cash,23,Male,Mbeya,Christian,Others,Secondary,"200,000-500,000",Tigo Pesa,3,0.11,0.78,0.6,1.0,1722475,1,2,2025,0.63,1
TRX_005651,CUST_04319,2025-02-23,Mobile Phone,Infinix Note 11,Infinix,China,Mid-Range,New,587640,1,587640,6.4,0.28,0.275,0.73,0.9,0.875,1.0,1.0,0.42,Physical Store,Card,15,Male,Dar es Salaam,Muslim,Sukuma,Primary,"1,000,001-2,000,000",Airtel Money,3,0.26,0.49,0.43,0.5,587640,1,2,2025,0.67,0
TRX_005652,CUST_00649,2025-02-20,Mobile Phone,Huawei Y7,Huawei,China,Premium,New,1980633,1,1980633,9.8,0.0,0.804,0.6,1.0,0.798,1.0,1.0,0.488,Physical Store,Cash,52,Male,Tanga,Christian,Sukuma,Secondary,"200,000-500,000",M-Pesa,1,0.2,0.87,0.82,0.7,1980633,0,2,2025,0.59,1
TRX_005653,CUST_02114,2025-01-24,Mobile Phone,Xiaomi Redmi Note 10,Xiaomi,China,Mid-Range,New,420982,1,420982,7.8,0.095,0.374,0.575,1.0,0.744,1.0,1.0,0.397,Physical Store,Cash,29,Male,Dodoma,Christian,Others,Secondary,"<200,000",M-Pesa,5,0.15,0.86,0.48,0.3,420982,0,1,2025,0.78,1
TRX_005654,CUST_00679,2024-12-16,Mobile Phone,Samsung Galaxy A23,Samsung,South Korea,Premium,New,882733,1,882733,9.1,0.787,0.728,0.905,0.9,1.099,1.0,1.0,0.708,Physical Store,Cash,41,Female,Dar es Salaam,Muslim,Others,Secondary,"1,000,001-2,000,000",Halopesa,4,0.41,0.29,0.8,0.7,882733,0,12,2024,0.77,1
TRX_005655,CUST_03094,2025-02-21,Mobile Phone,iPhone 14,Apple,USA,Premium,New,1525661,1,1525661,9.6,0.224,0.787,0.725,1.0,1.145,1.0,1.0,0.841,Online,Cash,23,Male,Tanga,Christian,Haya,Primary,"500,001-1,000,000",Tigo Pesa,4,0.05,0.61,0.82,0.7,1525661,0,2,2025,0.67,0
TRX_005656,CUST_03923,2025-02-23,Mobile Phone,Itel A25,Itel,China,Budget,Used,104587,1,104587,3.4,0.331,0.184,0.725,0.9,0.819,0.6,1.0,0.449,Physical Store,Cash,16,Male,Dar es Salaam,Muslim,Nyamwezi,Bachelor,"<200,000",Airtel Money,2,0.45,0.96,0.54,0.0,104587,1,2,2025,0.58,1
TRX_005657,CUST_02017,2025-02-10,Mobile Phone,Huawei Y7,Huawei,China,Premium,New,827998,1,827998,8.9,0.676,0.739,0.6,1.0,0.754,1.0,1.0,0.488,Physical Store,Mobile Money,39,Female,Dar es Salaam,Christian,Others,Diploma,"500,001-1,000,000",Airtel Money,2,0.2,0.47,0.83,0.5,827998,0,2,2025,0.77,1
TRX_005658,CUST_02217,2025-01-30,Mobile Phone,Tecno Camon 18,Tecno,China,Mid-Range,Used,183093,1,183093,5.6,0.625,0.241,0.775,0.9,0.805,0.6,1.0,0.794,Mobile,Mobile Money,15,Male,Dar es Salaam,Muslim,Chagga,No formal,"200,000-500,000",Tigo Pesa,4,0.35,0.82,0.43,0.5,183093,0,1,2025,0.7,1
TRX_005659,CUST_00310,2025-01-14,Mobile Phone,Infinix Note 11,Infinix,China,Mid-Range,New,429927,1,429927,7.4,0.108,0.555,0.72,0.9,0.84,1.0,1.0,0.627,Physical Store,Cash,40,Male,Zanzibar,Muslim,Others,Diploma,"<200,000",Halopesa,2,0.24,0.83,0.75,0.3,429927,0,1,2025,0.76,1
TRX_005660,CUST_04815,2025-02-04,Mobile Phone,Vivo Y12,Vivo,China,Mid-Range,New,418485,1,418485,7.7,0.0,0.377,0.57,1.0,0.833,1.0,1.0,0.509,Physical Store,Card,30,Female,Dodoma,Christian,Others,No formal,"200,000-500,000",M-Pesa,2,0.14,0.98,0.49,0.5,418485,0,2,2025,0.78,1
TRX_005661,CUST_04947,2025-01-25,Mobile Phone,Infinix Note 10,Infinix,China,Mid-Range,New,306496,1,306496,7.5,0.64,0.36,0.65,1.0,0.635,1.0,0.8,0.645,Physical Store,Mobile Money,33,Male,Dar es Salaam,Christian,Others,No formal,"500,001-1,000,000",Tigo Pesa,4,0.1,0.47,0.48,1.0,306496,1,1,2025,0.79,1
TRX_005662,CUST_04796,2025-02-09,Mobile Phone,Itel A36,Itel,China,Budget,New,147978,2,295956,6.9,0.26,0.462,0.63,1.0,0.538,1.0,1.0,0.475,Online,Mobile Money,24,Male,Mbeya,Christian,Others,No formal,"200,000-500,000",M-Pesa,2,0.26,0.75,0.67,0.3,147978,1,2,2025,0.78,1
TRX_005663,CUST_02797,2025-02-07,Mobile Phone,Tecno Spark 9,Tecno,China,Mid-Range,New,378419,1,378419,6.5,0.12,0.221,0.615,0.9,0.769,1.0,1.0,0.391,Physical Store,Mobile Money,41,Female,Dodoma,Muslim,Others,Primary,"<200,000",Airtel Money,1,0.03,0.93,0.34,0.7,378419,0,2,2025,0.71,1
TRX_005664,CUST_01738,2025-02-28,Mobile Phone,Itel A25,Itel,China,Budget,New,174785,1,174785,6.2,0.114,0.322,0.555,0.9,0.998,1.0,1.0,0.703,Mobile,Cash,15,Female,Zanzibar,Muslim,Sukuma,Diploma,"200,000-500,000",Airtel Money,3,0.11,0.76,0.52,0.7,174785,0,2,2025,0.74,1
TRX_005665,CUST_02100,2025-02-28,Mobile Phone,Tecno Spark 8,Tecno,China,Mid-Range,New,501209,1,501209,6.2,0.0,0.527,0.8,1.0,0.775,1.0,1.0,0.684,Online,Cash,15,Male,Mwanza,Christian,Others,Diploma,"<200,000",Tigo Pesa,4,0.4,0.85,0.85,0.5,501209,0,2,2025,0.67,1
TRX_005666,CUST_03295,2025-02-04,Mobile Phone,Samsung Galaxy A03,Samsung,South Korea,Premium,New,1593804,1,1593804,8.4,0.0,0.613,0.795,1.0,1.177,1.0,1.0,0.714,Physical Store,Card,17,Female,Dodoma,Christian,Chagga,Secondary,"500,001-1,000,000",Airtel Money,4,0.19,0.78,0.73,0.7,1593804,0,2,2025,0.59,1
TRX_005667,CUST_03168,2025-02-19,Mobile Phone,Tecno Camon 19,Tecno,China,Mid-Range,New,380150,1,380150,6.3,0.572,0.536,0.75,1.0,0.543,1.0,1.0,0.577,Mobile,Cash,26,Male,Mbeya,Christian,Sukuma,No formal,">2,000,000",M-Pesa,4,0.3,0.45,0.85,0.5,380150,0,2,2025,0.7,1
TRX_005668,CUST_00419,2024-12-27,Mobile Phone,Vivo Y12,Vivo,China,Mid-Range,New,522522,1,522522,6.5,0.0,0.448,0.9,0.9,0.509,1.0,1.0,0.501,Online,Cash,41,Female,Dar es Salaam,Muslim,Chagga,Secondary,"200,000-500,000",Airtel Money,2,0.8,0.82,0.69,0.0,522522,0,12,2024,0.69,1
TRX_005669,CUST_01305,2025-02-23,Mobile Phone,Samsung Galaxy A03,Samsung,South Korea,Premium,New,986021,1,986021,8.1,0.376,0.381,0.905,0.9,0.668,1.0,1.0,0.626,Physical Store,Cash,46,Female,Zanzibar,Muslim,Gogo,No formal,"<200,000",M-Pesa,5,0.41,0.76,0.47,0.7,986021,1,2,2025,0.69,1
TRX_005670,CUST_01530,2025-02-24,Mobile Phone,Tecno Pop 5,Tecno,China,Mid-Range,New,269276,1,269276,7.4,0.468,0.348,0.76,1.0,0.673,1.0,1.0,0.485,Physical Store,Mobile Money,32,Female,Tanga,Christian,Others,Primary,"200,000-500,000",Airtel Money,1,0.32,0.79,0.47,0.3,269276,0,2,2025,0.79,1
TRX_005671,CUST_04361,2025-02-21,Mobile Phone,Samsung Galaxy A03,Samsung,South Korea,Premium,New,997152,1,997152,9.2,0.319,0.828,0.9,1.0,0.654,1.0,1.0,0.807,Physical Store,Cash,33,Male,Dar es Salaam,Christian,Nyamwezi,Bachelor,"<200,000",M-Pesa,3,0.4,0.82,0.9,0.0,997152,0,2,2025,0.75,1
TRX_005672,CUST_03078,2025-02-23,Mobile Phone,Tecno Camon 19,Tecno,China,Mid-Range,New,321375,1,321375,7.2,0.413,0.367,0.675,1.0,0.772,1.0,1.0,0.556,Physical Store,Cash,16,Female,Mbeya,Christian,Others,Secondary,"500,001-1,000,000",Halopesa,5,0.15,0.73,0.51,0.3,321375,1,2,2025,0.77,1
TRX_005673,CUST_03533,2024-12-31,Mobile Phone,Huawei P30,Huawei,China,Premium,New,1412680,1,1412680,9.5,0.411,0.399,0.54,1.0,0.663,1.0,1.0,0.47,Online,Mobile Money,24,Female,Dodoma,Christian,Others,Primary,">2,000,000",Airtel Money,1,0.08,0.5,0.42,0.3,1412680,0,12,2024,0.69,1
TRX_005674,CUST_01645,2025-02-21,Mobile Phone,Infinix Note 10,Infinix,China,Mid-Range,New,264713,1,264713,6.0,0.517,0.39,0.685,1.0,0.718,1.0,1.0,0.682,Online,Cash,26,Male,Zanzibar,Christian,Haya,No formal,"500,001-1,000,000",Tigo Pesa,3,0.17,0.73,0.65,0.0,264713,0,2,2025,0.71,1
TRX_005675,CUST_04568,2024-12-17,Mobile Phone,Infinix Note 11,Infinix,China,Mid-Range,New,266232,1,266232,7.4,0.474,0.488,0.85,0.9,0.686,1.0,1.0,0.523,Physical Store,Cash,32,Female,Mbeya,Muslim,Chagga,Bachelor,"200,000-500,000",None,3,0.5,0.79,0.66,0.5,266232,0,12,2024,0.79,1
TRX_005676,CUST_03826,2025-02-01,Mobile Phone,Oppo A53,Oppo,China,Mid-Range,New,554950,1,554950,7.6,0.0,0.654,0.685,1.0,0.566,1.0,1.0,0.439,Physical Store,Cash,25,Female,Mwanza,Christian,Others,Bachelor,"200,000-500,000",M-Pesa,3,0.37,0.95,0.86,0.7,554950,1,2,2025,0.75,1
TRX_005677,CUST_03375,2025-01-02,Mobile Phone,Tecno Spark 8,Tecno,China,Mid-Range,New,304575,1,304575,7.2,0.269,0.626,0.675,0.9,0.988,1.0,1.0,0.731,Physical Store,Cash,16,Male,Morogoro,Muslim,Others,Secondary,"<200,000",M-Pesa,3,0.15,0.96,0.87,0.0,304575,0,1,2025,0.77,0
TRX_005678,CUST_01164,2025-02-16,Mobile Phone,Nokia C2,Nokia,Finland,Mid-Range,New,394784,1,394784,7.1,0.102,0.405,0.785,0.9,0.648,1.0,1.0,0.339,Physical Store,Cash,17,Male,Mwanza,Muslim,Others,Diploma,"200,000-500,000",M-Pesa,2,0.57,0.91,0.57,0.7,394784,1,2,2025,0.75,1
TRX_005679,CUST_03957,2025-02-26,Mobile Phone,iPhone 12,Apple,USA,Premium,New,2479851,1,2479851,9.2,0.091,0.718,0.82,1.0,0.797,1.0,1.0,0.488,Physical Store,Cash,29,Female,Mwanza,Christian,Others,Primary,"500,001-1,000,000",M-Pesa,3,0.24,0.44,0.78,0.7,2479851,0,2,2025,0.46,1
TRX_005680,CUST_04820,2025-01-29,Mobile Phone,Nokia C3,Nokia,Finland,Mid-Range,Used,135773,1,135773,6.0,0.695,0.318,0.74,0.9,0.691,0.6,1.0,0.672,Physical Store,Mobile Money,29,Male,Dar es Salaam,Muslim,Sukuma,Primary,"200,000-500,000",M-Pesa,5,0.48,0.9,0.53,0.7,135773,0,1,2025,0.73,1
TRX_005681,CUST_01523,2025-02-12,Mobile Phone,Nokia 5.4,Nokia,Finland,Mid-Range,New,250634,1,250634,7.2,0.668,0.367,0.755,1.0,0.918,1.0,1.0,0.624,Physical Store,Cash,27,Female,Mbeya,Christian,Others,No formal,"500,001-1,000,000",Tigo Pesa,3,0.51,0.53,0.51,0.0,250634,0,2,2025,0.78,1
TRX_005682,CUST_04371,2024-10-05,Mobile Phone,Itel A25,Itel,China,Budget,Used,126697,1,126697,4.6,0.358,0.253,0.525,1.0,0.622,0.6,1.0,0.649,Physical Store,Mobile Money,37,Male,Dodoma,Christian,Sukuma,Primary,"<200,000",M-Pesa,2,0.05,0.76,0.55,0.5,126697,1,10,2024,0.65,1
TRX_005683,CUST_01877,2025-02-13,Mobile Phone,Tecno Spark 8,Tecno,China,Mid-Range,New,578964,1,578964,6.1,0.0,0.5,0.685,1.0,0.745,1.0,1.0,0.378,Physical Store,Mobile Money,15,Female,Dar es Salaam,Christian,Others,Primary,"<200,000",M-Pesa,2,0.17,0.93,0.82,0.3,578964,0,2,2025,0.65,0
TRX_005684,CUST_00184,2025-02-28,Mobile Phone,iPhone 13,Apple,USA,Premium,New,2052081,1,2052081,8.7,0.0,0.487,0.92,1.0,0.977,1.0,1.0,0.385,Online,Mobile Money,26,Female,Mbeya,Christian,Makonde,Primary,"500,001-1,000,000",None,2,0.44,0.77,0.56,0.3,2052081,0,2,2025,0.51,1
TRX_005685,CUST_02156,2025-02-08,Mobile Phone,Samsung Galaxy S22,Samsung,South Korea,Premium,New,1574556,1,1574556,8.5,0.0,0.468,0.995,0.9,1.182,1.0,1.0,0.728,Mobile,Cash,23,Male,Dodoma,Muslim,Makonde,Diploma,"<200,000",M-Pesa,4,0.59,0.97,0.55,0.5,1574556,1,2,2025,0.6,1
TRX_005686,CUST_02363,2025-02-28,Mobile Phone,Tecno Spark 9,Tecno,China,Mid-Range,Used,329767,1,329767,5.1,0.242,0.291,0.735,1.0,0.779,0.6,1.0,0.22,Physical Store,Mobile Money,27,Female,Morogoro,Christian,Chagga,Secondary,"<200,000",M-Pesa,5,0.27,0.92,0.57,0.7,329767,0,2,2025,0.64,1
TRX_005687,CUST_03009,2025-02-22,Mobile Phone,Infinix Hot 11,Infinix,China,Mid-Range,Used,400303,1,400303,6.3,0.69,0.309,0.775,0.9,0.924,0.6,1.0,0.598,Physical Store,Mobile Money,24,Female,Arusha,Muslim,Gogo,Secondary,"1,000,001-2,000,000",M-Pesa,3,0.35,0.31,0.49,0.3,400303,1,2,2025,0.7,1
TRX_005688,CUST_04387,2025-02-22,Mobile Phone,Nokia G10,Nokia,Finland,Mid-Range,New,457678,1,457678,7.1,0.405,0.39,0.67,1.0,0.842,1.0,1.0,0.64,Physical Store,Cash,23,Male,Dodoma,Christian,Nyamwezi,Primary,"500,001-1,000,000",Tigo Pesa,4,0.34,0.52,0.55,0.5,457678,1,2,2025,0.73,1
TRX_005689,CUST_01335,2025-02-20,Mobile Phone,Huawei Y7,Huawei,China,Premium,New,1062857,1,1062857,8.8,0.265,0.66,0.815,0.9,0.964,1.0,1.0,0.572,Physical Store,Mobile Money,29,Female,Dodoma,Muslim,Sukuma,Primary,"200,000-500,000",Halopesa,4,0.63,0.83,0.75,0.5,1062857,0,2,2025,0.72,1
TRX_005690,CUST_03972,2025-02-11,Mobile Phone,Samsung Galaxy A13,Samsung,South Korea,Premium,New,1159550,1,1159550,8.1,0.556,0.591,0.785,1.0,0.737,1.0,0.8,0.724,Physical Store,Mobile Money,28,Male,Mwanza,Christian,Gogo,Secondary,"1,000,001-2,000,000",M-Pesa,2,0.17,0.46,0.73,1.0,1159550,0,2,2025,0.65,1
TRX_005691,CUST_01605,2025-02-27,Mobile Phone,Nokia 5.4,Nokia,Finland,Mid-Range,Used,356134,1,356134,5.8,0.742,0.197,0.505,1.0,0.961,0.6,1.0,0.678,Physical Store,Card,34,Female,Dar es Salaam,Christian,Others,Diploma,"1,000,001-2,000,000",Airtel Money,2,0.01,0.29,0.34,0.3,356134,0,2,2025,0.68,1
TRX_005692,CUST_04455,2024-12-08,Mobile Phone,Infinix Note 11,Infinix,China,Mid-Range,New,452752,1,452752,6.4,0.355,0.557,0.745,1.0,0.94,1.0,1.0,0.503,Physical Store,Mobile Money,25,Male,Arusha,Christian,Gogo,Primary,"500,001-1,000,000",M-Pesa,2,0.29,0.57,0.87,0.5,452752,1,12,2024,0.69,1
TRX_005693,CUST_02832,2024-12-30,Mobile Phone,Tecno Spark 9,Tecno,China,Mid-Range,Used,465316,1,465316,5.5,0.011,0.319,0.785,1.0,0.91,0.6,1.0,0.496,Physical Store,Cash,31,Female,Mbeya,Other,Gogo,Master+,"200,000-500,000",M-Pesa,3,0.37,0.85,0.58,0.0,465316,0,12,2024,0.64,1
TRX_005694,CUST_04644,2025-01-29,Mobile Phone,Huawei P40,Huawei,China,Premium,New,1974023,1,1974023,9.8,0.0,0.412,0.715,1.0,0.971,1.0,1.0,0.708,Physical Store,Cash,20,Male,Arusha,Christian,Haya,Secondary,"<200,000",M-Pesa,2,0.43,0.83,0.42,0.7,1974023,0,1,2025,0.59,1
TRX_005695,CUST_02314,2025-01-06,Mobile Phone,Tecno Pop 5,Tecno,China,Mid-Range,New,319980,1,319980,6.5,0.328,0.364,0.68,0.9,0.905,1.0,1.0,0.607,Online,Mobile Money,26,Female,Mwanza,Muslim,Nyamwezi,Diploma,"200,000-500,000",Airtel Money,2,0.16,0.84,0.56,0.5,319980,0,1,2025,0.73,1
TRX_005696,CUST_03459,2025-02-27,Mobile Phone,Oppo A53,Oppo,China,Mid-Range,Used,401671,1,401671,6.9,0.227,0.324,0.75,0.9,0.571,0.6,0.8,0.444,Physical Store,Cash,31,Female,Tanga,Muslim,Nyamwezi,Secondary,"<200,000",Tigo Pesa,2,0.5,0.77,0.47,1.0,401671,0,2,2025,0.73,1
TRX_005697,CUST_01195,2025-02-19,Mobile Phone,Huawei P40,Huawei,China,Premium,New,1363607,1,1363607,9.3,0.0,0.642,0.745,0.9,0.856,1.0,1.0,0.538,Physical Store,Mobile Money,17,Female,Dar es Salaam,Muslim,Others,Bachelor,"200,000-500,000",M-Pesa,2,0.49,0.88,0.69,0.5,1363607,0,2,2025,0.69,1
TRX_005698,CUST_02431,2025-02-19,Mobile Phone,Huawei Y6,Huawei,China,Premium,New,2328381,1,2328381,9.5,0.0,0.437,0.59,0.9,0.656,1.0,1.0,0.33,Physical Store,Card,28,Female,Tanga,Muslim,Gogo,Primary,"<200,000",Halopesa,2,0.18,0.85,0.46,0.5,2328381,0,2,2025,0.5,0
TRX_005699,CUST_02074,2024-12-27,Mobile Phone,Samsung Galaxy A23,Samsung,South Korea,Premium,New,1268808,1,1268808,9.8,0.165,0.392,0.945,0.9,0.749,1.0,1.0,0.474,Physical Store,Cash,35,Female,Mwanza,Muslim,Others,Secondary,"200,000-500,000",None,2,0.49,0.79,0.4,0.5,1268808,0,12,2024,0.73,0
TRX_005700,CUST_01750,2024-12-05,Mobile Phone,Infinix Hot 11,Infinix,China,Mid-Range,New,369838,1,369838,6.5,0.233,0.507,0.87,0.9,0.824,1.0,1.0,0.627,Physical Store,Cash,19,Male,Mbeya,Muslim,Others,Master+,"200,000-500,000",Halopesa,4,0.54,0.83,0.78,0.5,369838,0,12,2024,0.72,1
TRX_005701,CUST_00811,2025-01-29,Mobile Phone,Huawei Y6,Huawei,China,Premium,Used,307129,1,307129,8.4,0.808,0.571,0.58,0.9,0.593,0.6,1.0,0.689,Physical Store,Mobile Money,37,Female,Tanga,Muslim,Others,Primary,"200,000-500,000",None,2,0.16,0.75,0.68,0.0,307129,0,1,2025,0.84,1
TRX_005702,CUST_00324,2025-02-12,Mobile Phone,Infinix Note 11,Infinix,China,Mid-Range,New,250580,1,250580,6.1,0.486,0.439,0.735,1.0,0.667,1.0,1.0,0.491,Physical Store,Cash,34,Male,Dar es Salaam,Christian,Others,Primary,"200,000-500,000",Tigo Pesa,3,0.27,0.82,0.72,0.3,250580,0,2,2025,0.72,1
TRX_005703,CUST_04774,2025-02-21,Mobile Phone,Oppo A15,Oppo,China,Mid-Range,New,355488,1,355488,7.0,0.884,0.63,0.59,0.9,0.739,1.0,1.0,0.79,Physical Store,Cash,34,Male,Dar es Salaam,Muslim,Nyamwezi,Primary,">2,000,000",Halopesa,4,0.18,0.13,0.9,0.5,355488,0,2,2025,0.75,1
TRX_005704,CUST_03284,2025-02-23,Mobile Phone,iPhone 14,Apple,USA,Premium,Used,880437,1,880437,7.9,0.435,0.3,0.805,0.9,0.733,0.6,1.0,0.58,Physical Store,Cash,22,Female,Dodoma,Muslim,Others,Primary,"500,001-1,000,000",Tigo Pesa,2,0.21,0.77,0.38,0.5,880437,1,2,2025,0.7,1
TRX_005705,CUST_04261,2025-02-12,Mobile Phone,Tecno Camon 18,Tecno,China,Mid-Range,Used,306448,1,306448,5.3,0.249,0.217,0.78,1.0,0.734,0.6,1.0,0.557,Physical Store,Mobile Money,28,Male,Dodoma,Christian,Makonde,Secondary,"200,000-500,000",M-Pesa,3,0.36,0.98,0.41,0.7,306448,0,2,2025,0.66,1
TRX_005706,CUST_00934,2025-01-21,Mobile Phone,Vivo Y12,Vivo,China,Mid-Range,Used,238599,1,238599,5.4,0.469,0.184,0.59,1.0,0.707,0.6,1.0,0.603,Physical Store,Mobile Money,15,Female,Morogoro,Christian,Others,Primary,"200,000-500,000",Tigo Pesa,4,0.18,0.89,0.34,0.0,238599,0,1,2025,0.68,1
TRX_005707,CUST_03840,2024-11-30,Mobile Phone,Nokia G10,Nokia,Finland,Mid-Range,New,253595,1,253595,7.7,0.436,0.262,0.535,1.0,0.623,1.0,1.0,0.578,Online,Cash,21,Male,Dar es Salaam,Christian,Nyamwezi,No formal,"200,000-500,000",Airtel Money,4,0.07,0.89,0.34,0.5,253595,1,11,2024,0.81,1
TRX_005708,CUST_03973,2025-02-25,Mobile Phone,Samsung Galaxy A13,Samsung,South Korea,Premium,New,1633062,1,1633062,8.8,0.265,0.739,0.875,0.9,0.685,1.0,1.0,0.75,Physical Store,Cash,36,Female,Mwanza,Muslim,Others,Secondary,"500,001-1,000,000",None,4,0.35,0.54,0.84,0.7,1633062,0,2,2025,0.6,1
TRX_005709,CUST_03413,2025-01-24,Mobile Phone,Xiaomi Redmi Note 10,Xiaomi,China,Mid-Range,New,573194,1,573194,7.3,0.312,0.431,0.695,0.9,0.693,1.0,1.0,0.554,Physical Store,Card,43,Female,Dodoma,Muslim,Others,Primary,"1,000,001-2,000,000",Airtel Money,3,0.39,0.48,0.59,0.3,573194,0,1,2025,0.72,1
TRX_005710,CUST_01387,2024-12-26,Mobile Phone,iPhone 12,Apple,USA,Premium,New,1695877,1,1695877,8.3,0.406,0.647,0.71,0.9,0.81,1.0,1.0,0.653,Mobile,Cash,16,Female,Arusha,Muslim,Others,Secondary,"1,000,001-2,000,000",None,3,0.02,0.42,0.78,0.7,1695877,0,12,2024,0.56,1
TRX_005711,CUST_02581,2025-01-21,Mobile Phone,Huawei Y6,Huawei,China,Premium,New,717082,1,717082,8.3,0.749,0.315,0.66,1.0,0.623,1.0,1.0,0.656,Physical Store,Cash,15,Male,Tanga,Christian,Others,Primary,"1,000,001-2,000,000",Airtel Money,4,0.32,0.42,0.38,0.5,717082,0,1,2025,0.75,0
TRX_005712,CUST_04084,2024-08-31,Mobile Phone,Huawei Y6,Huawei,China,Premium,New,1905628,1,1905628,9.7,0.301,0.436,0.68,0.9,0.613,1.0,1.0,0.534,Physical Store,Mobile Money,45,Female,Mwanza,Muslim,Others,No formal,"500,001-1,000,000",Tigo Pesa,2,0.36,0.44,0.45,0.3,1905628,1,8,2024,0.6,1
TRX_005713,CUST_04888,2025-02-25,Mobile Phone,Vivo Y20,Vivo,China,Mid-Range,New,351270,1,351270,6.3,0.254,0.208,0.595,1.0,0.585,1.0,1.0,0.586,Mobile,Cash,16,Male,Dodoma,Christian,Makonde,Master+,"200,000-500,000",M-Pesa,1,0.19,0.85,0.33,0.3,351270,0,2,2025,0.71,1
TRX_005714,CUST_00886,2025-01-04,Mobile Phone,iPhone 13,Apple,USA,Premium,New,984038,1,984038,8.2,0.287,0.32,1.025,0.9,0.832,1.0,1.0,0.577,Physical Store,Cash,23,Female,Dar es Salaam,Muslim,Others,Secondary,"<200,000",M-Pesa,3,0.65,0.87,0.39,0.5,984038,1,1,2025,0.7,1
TRX_005715,CUST_02470,2025-02-22,Mobile Phone,Infinix Hot 10,Infinix,China,Mid-Range,New,330508,1,330508,7.0,0.438,0.336,0.83,0.9,0.547,1.0,1.0,0.79,Online,Cash,28,Male,Dodoma,Muslim,Others,Secondary,"500,001-1,000,000",Halopesa,3,0.46,0.68,0.48,0.5,330508,1,2,2025,0.75,1
